"adjusted.Year","adjusted.PgCO2_to_atmos_cumulative_global_alldepths","adjusted.China","adjusted.Vietnam","adjusted.Indonesia","adjusted.India","adjusted.Morocco","adjusted.Japan","adjusted.United.States","adjusted.South.Korea","adjusted.United.Kingdom","adjusted.Malaysia","adjusted.Argentina","adjusted.Myanmar","adjusted.Mexico","adjusted.Thailand","adjusted.Russia","adjusted.Norway","adjusted.Guinea","adjusted.Guinea.Bissau","adjusted.Namibia","adjusted.New.Zealand","adjusted.Denmark","adjusted.Angola","adjusted.Canada","adjusted.Iceland","adjusted.Pakistan","adjusted.Turkey","adjusted.Brazil","adjusted.Bangladesh","adjusted.South.Africa","adjusted.Ireland","adjusted.Netherlands","adjusted.Côte.d.Ivoire","adjusted.Germany","adjusted.Republ..of.Congo","adjusted.Guyana","unadjusted.Year","unadjusted.PgCO2_to_atmos_cumulative_global_alldepths","unadjusted.China","unadjusted.Vietnam","unadjusted.Indonesia","unadjusted.India","unadjusted.Morocco","unadjusted.Japan","unadjusted.United.States","unadjusted.South.Korea","unadjusted.United.Kingdom","unadjusted.Malaysia","unadjusted.Argentina","unadjusted.Myanmar","unadjusted.Mexico","unadjusted.Thailand","unadjusted.Russia","unadjusted.Norway","unadjusted.Guinea","unadjusted.Guinea.Bissau","unadjusted.Namibia","unadjusted.New.Zealand","unadjusted.Denmark","unadjusted.Angola","unadjusted.Canada","unadjusted.Iceland","unadjusted.Pakistan","unadjusted.Turkey","unadjusted.Brazil","unadjusted.Bangladesh","unadjusted.South.Africa","unadjusted.Ireland","unadjusted.Netherlands","unadjusted.Côte.d.Ivoire","unadjusted.Germany","unadjusted.Republ..of.Congo","unadjusted.Guyana"
161,90.1425529543996,49.9227792317169,0.0588868402974635,1.1137048669404e-06,0.177594636770719,0.384510194630001,0.917241674334894,1.9303505759316,0.763583595843293,2.88752734460236,0.594561487199879,0.185883707058996,0,0.00317350583251964,0.0665903054873294,3.51468040574281,1.39255597185738,0.0639822035419799,0.464086177470392,0.661986571029898,0.42470451839766,2.28891837077241,0.537102697617066,0.520009646014837,0.480055746230747,0,0.799924894914685,0.14849220809274,0,0.586169583431243,0.785190740803979,1.9660361393209,0.0529592909355067,0.862554459075263,0.151582022504688,0,161,96.3286196830719,50.2503219172222,0.0601252170595125,1.11580050277148e-06,0.188510176551119,0.513234917045475,0.943745696691817,2.00855216908881,0.781616227480676,3.11969752345652,0.594968521807823,0.194656206479687,0,0.0036571974186509,0.0666217678447275,5.53780194251011,1.70696533180617,0.073521945006314,0.488566717100062,0.847310146287133,0.520889335356682,2.5919070130769,1.08682455951114,0.708933843359357,0.816297442786851,0,0.820451182762166,0.150963044085371,0,0.637902131344036,0.919427005224722,1.96603821050637,0.0554558353448289,0.862557600454285,0.225506148223118,0
162,90.7060192495898,50.2281731714779,0.0592522174058724,1.12048652188667e-06,0.178693141756893,0.387161175424706,0.922968503531349,1.94235259703942,0.768333560889533,2.90526952236846,0.598177732823276,0.187038805031082,0,0.00319532033600259,0.0669952248774018,3.54000798224781,1.40136976033331,0.0644104000087415,0.467011177262358,0.666798090291271,0.427533664967301,2.30308837055158,0.542238650628767,0.523453347672167,0.483237320840371,0,0.804876787417587,0.149404480780209,0,0.589933124692535,0.790066950182926,1.97798583727311,0.0532931733712029,0.867797135762168,0.152769992397914,0,162,96.914110799351,50.5557463816181,0.0604906617276549,1.12258240501467e-06,0.189655952687661,0.516354389591464,0.949481839525147,2.02076026939642,0.786366937695721,3.13865923173669,0.598584776095804,0.195839338554011,0,0.00367942608346665,0.0670266989373999,5.57146103418733,1.71734036926499,0.0739688157887916,0.491536254850243,0.852460148072858,0.524055331915329,2.60766077904355,1.09343034423682,0.713242785693236,0.821258947504405,0,0.825437934159916,0.151880606503365,0,0.641779338680612,0.925015337595696,1.977987908429,0.055792899231419,0.867800277179089,0.226876788089913,0
163,91.2695424623116,50.5335672941992,0.0596175949630871,1.12726817768855e-06,0.179791768362714,0.389813453502532,0.928695357048636,1.95435500960637,0.773083531241973,2.92301352891047,0.601793978491863,0.188194013364567,0,0.0032171391799878,0.0674001443266047,3.56534684035225,1.41018576486424,0.0648387302161171,0.469936491200714,0.671611977897057,0.43036404747215,2.31726110723807,0.547385756040168,0.526899026141145,0.486421940294356,0,0.809828889345007,0.150316776621922,0,0.593697195256553,0.794944295713071,1.98993553522526,0.0536270793355985,0.873039812449132,0.153959420827948,0,163,97.4996019156301,50.861170846014,0.0608561063957973,1.12936430725786e-06,0.190801728824203,0.519473862137453,0.955217982358477,2.03296836970403,0.791117647910765,3.15762094001685,0.602201030383784,0.197022470628336,0,0.0037016547482824,0.0674316300300723,5.60512012586455,1.72771540672382,0.0744156865712691,0.494505792600424,0.857610149858583,0.527221328473976,2.62341454501021,1.10003612896249,0.717551728027114,0.826220452221959,0,0.830424685557666,0.152798168921359,0,0.645656546017188,0.93060366996667,1.98993760635163,0.0561299631180091,0.873042953903894,0.228247427956708,0
164,91.8331223055277,50.8389615973773,0.059982972961455,1.13404983433964e-06,0.180890516181975,0.392467021977494,0.934422234743367,1.96635781282557,0.777833506825947,2.94075936824899,0.605410224205129,0.189349331099873,0,0.00323896227911531,0.067805063834312,3.59069700029565,1.41900398915098,0.0652671922644102,0.472862114807596,0.67642820513989,0.433195656464688,2.33143658378565,0.552543881236762,0.530346678394432,0.489609608354735,0,0.814781197602045,0.151229095398675,0,0.597461789979809,0.799822779023301,2.00188523317736,0.0539610085337441,0.878282489136156,0.155150289579243,0,164,98.0850930319091,51.1665953104098,0.0612215510639397,1.13614620950106e-06,0.191947504960744,0.522593334683442,0.960954125191808,2.04517647001164,0.79586835812581,3.17658264829702,0.605817284671765,0.19820560270266,0,0.00372388341309815,0.0678365611227448,5.63877921754177,1.73809044418264,0.0748625573537466,0.497475330350605,0.862760151644308,0.530387325032623,2.63916831097686,1.10664191368816,0.721860670360993,0.831181956939513,0,0.835411436955417,0.153715731339353,0,0.649533753353763,0.936192002337644,2.00188730427426,0.0564670270045991,0.878285630628698,0.229618067823502,0
165,92.3967584974822,51.1443560785694,0.060348351393552,1.14083149183363e-06,0.181989384810828,0.395121874096132,0.94014913647458,1.97836100591159,0.782583487568385,2.95850704427191,0.609026469962572,0.190504757290178,0,0.00326078955005371,0.0682099833999089,3.61605848308364,1.42782443684239,0.0656957842920857,0.475788043696161,0.68124674377729,0.436028482611937,2.34561480297147,0.557712895537781,0.533796301350654,0.492800328577541,0,0.819733709155827,0.152141436894391,0,0.601226903797145,0.804702401666671,2.0138349311294,0.0542949606755034,0.88352516582324,0.156342580711643,0,165,98.6705841481882,51.4720197748057,0.0615869957320821,1.14292811174425e-06,0.193093281097286,0.525712807229431,0.966690268025138,2.05738457031925,0.800619068340854,3.19554435657719,0.609433538959746,0.199388734776985,0,0.0037461120779139,0.0682414922154172,5.67243830921899,1.74846548164147,0.0753094281362242,0.500444868100786,0.867910153430033,0.533553321591271,2.65492207694352,1.11324769841384,0.726169612694871,0.836143461657067,0,0.840398188353167,0.154633293757347,0,0.653410960690339,0.941780334708618,2.01383700219689,0.0568040908911892,0.883528307353502,0.230988707690297,0
166,92.9604507615201,51.4497507353912,0.0607137302521732,1.14761315016437e-06,0.183088373847751,0.397778003232611,0.945876062103662,1.99036458809913,0.787333473397766,2.97625656073589,0.612642715763704,0.191660291001183,0,0.00328262091144694,0.068614903022792,3.6414313104126,1.43664711153265,0.0661245044748645,0.478714273568403,0.68606756602259,0.438862516693448,2.35979576739819,0.562892670166584,0.537247891874799,0.495994104315336,0,0.824686421034211,0.153053800896056,0,0.604992531720088,0.809583165121512,2.02578462908139,0.0546289354754654,0.888767842510384,0.157536276556128,0,166,99.2560752644673,51.7774442392016,0.0619524404002245,1.14971001398745e-06,0.194239057233828,0.528832279775419,0.972426410858468,2.06959267062686,0.805369778555898,3.21450606485735,0.613049793247727,0.200571866851309,0,0.00376834074272965,0.0686464233080896,5.70609740089621,1.75884051910029,0.0757562989187017,0.503414405850967,0.873060155215758,0.536719318149918,2.67067584291017,1.11985348313951,0.73047855502875,0.841104966374621,0,0.845384939750917,0.155550856175341,0,0.657288168026915,0.947368667079592,2.02578670011952,0.0571411547777793,0.888770984078307,0.232359347557092,0
167,93.5241988259142,51.7551455655153,0.0610791095303253,1.15439480932581e-06,0.184187482893508,0.400435402883994,0.951603011494281,2.00236855864169,0.792083464244078,2.99400792126781,0.616258961608042,0.192815931310889,0,0.00330445628386252,0.0690198227023688,3.66681550459771,1.44547201675864,0.0665533510248408,0.481640800213018,0.690890644536062,0.441697749599359,2.37397947949612,0.568083078221422,0.540701446778665,0.499190938719787,0,0.829639330324516,0.153966187193667,0,0.608758668835252,0.814465070792546,2.03773432703333,0.0549629326528574,0.894010519197589,0.158731359710597,0,167,99.8415663807464,52.0828687035975,0.0623178850683669,1.15649191623064e-06,0.19538483337037,0.531951752321408,0.978162553691799,2.08180077093447,0.810120488770943,3.23346777313752,0.616666047535707,0.201754998925633,0,0.0037905694075454,0.0690513544007621,5.73975649257343,1.76921555655912,0.0762031697011792,0.506383943601148,0.878210157001482,0.539885314708565,2.68642960887683,1.12645926786519,0.734787497362628,0.846066471092175,0,0.850371691148667,0.156468418593335,0,0.66116537536349,0.952956999450566,2.03773639804215,0.0574782186643693,0.894013660803111,0.233729987423887,0
168,94.0880024236965,52.0605405666691,0.0614444892212184,1.16117646931204e-06,0.185286711551117,0.403094066665689,0.957329984512316,2.01437291681036,0.796833460038772,3.01176112936623,0.619875207495116,0.193971677309382,0,0.00332629558974129,0.0694247424380575,3.69221108850428,1.45429915599757,0.0669823221896241,0.484567619503331,0.695715952416262,0.444534172328479,2.38816594152536,0.573283994646573,0.544156962821334,0.502390834744258,0,0.834592434172278,0.154878595580171,0,0.612525310302787,0.819348120011988,2.04968402498521,0.0552969519314604,0.899253195884853,0.159927813035709,0,168,100.427057497025,52.3882931679934,0.0626833297365093,1.16327381847383e-06,0.196530609506912,0.535071224867397,0.983898696525129,2.09400887124208,0.814871198985987,3.25242948141769,0.620282301823688,0.202938130999958,0,0.00381279807236115,0.0694562854934345,5.77341558425065,1.77959059401795,0.0766500404836568,0.50935348135133,0.883360158787207,0.543051311267212,2.70218337484348,1.13306505259086,0.739096439696507,0.851027975809729,0,0.855358442546417,0.157385981011329,0,0.665042582700066,0.95854533182154,2.04968609596478,0.0578152825509594,0.899256337527915,0.235100627290682,0
169,94.651861292496,52.3659357366329,0.0618098693182584,1.16795813011724e-06,0.186386059425813,0.40575398830706,0.963056981025791,2.02637766189271,0.80158346071472,3.02951618840287,0.623491453424463,0.195127528098618,0,0.00334813875334859,0.0698296622292866,3.71761808548221,1.46312853266473,0.0674114162515015,0.487494727395279,0.700543463191564,0.447371775986435,2.402355155578,0.578495296203849,0.5476144367097,0.505593795146439,0,0.839545729780031,0.155791025851412,0,0.616292451354861,0.824232314040653,2.06163372293704,0.055630993039525,0.904495872572178,0.161125619650768,0,169,101.012548613305,52.6937176323893,0.0630487744046516,1.17005572071703e-06,0.197676385643454,0.538190697413386,0.98963483935846,2.10621697154969,0.819621909201031,3.27139118969786,0.623898556111669,0.204121263074282,0,0.0038350267371769,0.069861216586107,5.80707467592787,1.78996563147677,0.0770969112661343,0.512323019101511,0.888510160572932,0.54621730782586,2.71793714081013,1.13967083731653,0.743405382030386,0.855989480527283,0,0.860345193944168,0.158303543429323,0,0.668919790036642,0.964133664192513,2.06163579388741,0.0581523464375495,0.90449901425272,0.236471267157477,0
170,95.2157751743831,52.6713310732385,0.0621752498150399,1.17473979173571e-06,0.187485526125011,0.408415161647197,0.968784000904815,2.03838279319157,0.806333466206178,3.04727310162419,0.627107699395631,0.196283482792216,0,0.00336998570072683,0.0702345820754947,3.74303651930353,1.47196015011136,0.0678406315266242,0.490422119925445,0.705373150811887,0.450210551783856,2.41654712358033,0.583716861444484,0.551073865099014,0.508799822490983,0,0.844499214406112,0.156703477806074,0,0.620060087294195,0.829117654069049,2.07358342088882,0.05596505570969,0.909738549259564,0.16232476292967,0,170,101.598039729584,52.9991420967851,0.063414219072794,1.17683762296022e-06,0.198822161779996,0.541310169959375,0.99537098219179,2.1184250718573,0.824372619416076,3.29035289797802,0.62751481039965,0.205304395148607,0,0.00385725540199265,0.0702661476787794,5.84073376760509,1.8003406689356,0.0775437820486118,0.515292556851692,0.893660162358657,0.549383304384507,2.73369090677679,1.14627662204221,0.747714324364264,0.860950985244837,0,0.865331945341918,0.159221105847317,0,0.672796997373218,0.969721996563487,2.07358549181004,0.0584894103241395,0.909741690977524,0.237841907024272,0
171,95.7797438157171,52.9767265743673,0.0625406307053391,1.18152145416185e-06,0.188585111258276,0.411077580630848,0.974511044021518,2.05038831002409,0.811083476448746,3.06503187215282,0.630723945408175,0.197439540515257,0,0.00339183635964938,0.0706395019761304,3.76846641410288,1.48079401162278,0.0682699663642126,0.493349793209139,0.710204989640616,0.4530504910346,2.43074184729509,0.588948570681395,0.554535244593477,0.512008919152171,0,0.849452885363491,0.157615951245633,0,0.623828213492625,0.834004141218471,2.08553311884054,0.0562991396789018,0.91498122594701,0.163525226496886,0,171,102.183530845863,53.304566561181,0.0637796637409364,1.18361952520342e-06,0.199967937916537,0.544429642505364,1.00110712502512,2.13063317216491,0.82912332963112,3.30931460625819,0.63113106468763,0.206487527222931,0,0.0038794840668084,0.0706710787714518,5.87439285928231,1.81071570639442,0.0779906528310893,0.518262094601873,0.898810164144382,0.552549300943154,2.74944467274344,1.15288240676788,0.752023266698143,0.865912489962391,0,0.870318696739668,0.160138668265311,0,0.676674204709793,0.975310328934461,2.08553518973267,0.0588264742107296,0.914984367702329,0.239212546891067,0
172,96.343766967003,53.2821222379488,0.062906011983107,1.18830311739017e-06,0.189684814437286,0.41374123930449,0.980238110249991,2.06239421172062,0.815833491379328,3.08279250298916,0.63434019146166,0.19859570040408,0,0.00341369065957579,0.0710444219306517,3.79390779432082,1.48963012041652,0.0686994191457844,0.496277743438539,0.715038954446701,0.455891585154028,2.44493932832369,0.594190305961814,0.55799857174685,0.515221087316581,0,0.854406740018618,0.158528445974299,0,0.627596825389714,0.838891776542086,2.09748281679221,0.0566332446883357,0.920223902634517,0.164726994223511,0,172,102.769021962142,53.6099910255769,0.0641451084090788,1.19040142744661e-06,0.201113714053079,0.547549115051353,1.00684326785845,2.14284127247252,0.833874039846164,3.32827631453836,0.634747318975611,0.207670659297256,0,0.00390171273162415,0.0710760098641243,5.90805195095953,1.82109074385325,0.0784375236135669,0.521231632352054,0.903960165930107,0.555715297501801,2.7651984387101,1.15948819149355,0.756332209032021,0.870873994679945,0,0.875305448137418,0.161056230683305,0,0.680551412046369,0.980898661305435,2.0974848876553,0.0591635380973196,0.920227044427133,0.240583186757862,0
173,96.9078443827486,53.5875180619589,0.0632713936424636,1.19508478141527e-06,0.190784635275802,0.416406131812553,0.985965199466234,2.07440049762384,0.820583510936105,3.1005549970129,0.637956437555657,0.199751961606096,0,0.00343554853160829,0.0714493419385264,3.81936068464986,1.49846847964075,0.0691289882844008,0.499205966880874,0.719875020396932,0.45873382565731,2.45913956810849,0.5994419510403,0.5614638430631,0.518436328985779,0,0.859360775790305,0.159440961798975,0,0.631365918491388,0.843780561026009,2.10943251474383,0.0569673704833182,0.925466579322086,0.165930050223356,0,173,103.354513078421,53.9154154899728,0.0645105530772212,1.1971833296898e-06,0.202259490189621,0.550668587597342,1.01257941069178,2.15504937278013,0.838624750061209,3.34723802281853,0.638363573263592,0.20885379137158,0,0.0039239413964399,0.0714809409567967,5.94171104263675,1.83146578131208,0.0788843943960444,0.524201170102235,0.909110167715832,0.558881294060449,2.78095220467675,1.16609397621923,0.7606411513659,0.875835499397499,0,0.880292199535168,0.161973793101299,0,0.684428619382945,0.986486993676409,2.10943458557793,0.0595006019839097,0.925469721151937,0.241953826624657,0
174,97.4719758213304,53.8929140444188,0.0636367756776909,1.20186644623184e-06,0.191884573389631,0.419072252393782,0.991692311548096,2.08640716708775,0.825333535058487,3.11831935698458,0.641572683689747,0.200908323279593,0,0.00345740990844946,0.071854261999231,3.84482510998314,1.50730909237266,0.0695586722239334,0.502134459876656,0.724713163048389,0.461577204157784,2.47334256793505,0.604703391352125,0.564931054997065,0.521654645979005,0,0.864314990148616,0.160353498529199,0,0.635135488368619,0.848670495590377,2.1213822126954,0.0573015168132517,0.930709256009715,0.167134378849094,0,174,103.9400041947,54.2208399543687,0.0648759977453636,1.203965231933e-06,0.203405266326163,0.55378806014333,1.01831555352511,2.16725747308774,0.843375460276253,3.36619973109869,0.641979827551573,0.210036923445904,0,0.00394617006125565,0.0718858720494691,5.97537013431397,1.8418408187709,0.0793312651785219,0.527170707852416,0.914260169501557,0.562047290619096,2.79670597064341,1.1726997609449,0.764950093699778,0.880797004115053,0,0.885278950932918,0.162891355519294,0,0.68830582671952,0.992075326047383,2.12138428350057,0.0598376658704998,0.930712397876742,0.243324466491452,0
175,98.0361610448628,54.1983101833934,0.0640021580832277,1.20864811183469e-06,0.192984628396602,0.421739595377727,0.997419446375224,2.09841421947689,0.830083563687093,3.13608558554714,0.645188929863518,0.202064784593553,0,0.0034792747243611,0.0722591821122512,3.87030109536568,1.51615196161715,0.0699884694383491,0.505063218837954,0.729553358341055,0.464421712365334,2.48754832893441,0.609974513987021,0.568400203955144,0.524876039935879,0,0.869269380613796,0.161266055977102,0,0.638905530656137,0.853561581090413,2.13333191064691,0.0576356834315392,0.935951932697406,0.168339964688464,0,175,104.525495310979,54.5262644187646,0.065241442413506,1.21074713417619e-06,0.204551042462705,0.556907532689319,1.02405169635844,2.17946557339535,0.848126170491297,3.38516143937886,0.645596081839553,0.211220055520229,0,0.0039683987260714,0.0722908031421416,6.00902922599119,1.85221585622973,0.0797781359609995,0.530140245602597,0.919410171287282,0.565213287177743,2.81245973661006,1.17930554567058,0.769259036033657,0.885758508832607,0,0.890265702330669,0.163808917937288,0,0.692183034056096,0.997663658418357,2.1333339814232,0.0601747297570898,0.935955074601546,0.244695106358247,0
176,98.6003998190724,54.5037064769898,0.0643675408536638,1.21542977821869e-06,0.194084799916526,0.424408155181377,1.00314660382901,2.11042165416543,0.834833596763709,3.15385368522749,0.648805176076567,0.203221344727471,0,0.00350114291512432,0.0726641022770812,3.89578866594803,1.52499709030549,0.0704183784310141,0.507992240246726,0.734395582590604,0.467267342084826,2.50175685208539,0.615255207663313,0.571871286296007,0.528100512319094,0,0.874223944755202,0.162178633957359,0,0.642676041051173,0.858453818317478,2.14528160859837,0.0579698700955122,0.941194609385158,0.169546792560515,0,176,105.110986427258,54.8316888831604,0.0656068870816484,1.21752903641939e-06,0.205696818599247,0.560027005235308,1.02978783919177,2.19167367370296,0.852876880706342,3.40412314765903,0.649212336127534,0.212403187594553,0,0.00399062739088715,0.072695734234814,6.04268831766841,1.86259089368855,0.080225006743477,0.533109783352778,0.924560173073006,0.56837928373639,2.82821350257671,1.18591133039625,0.773567978367536,0.890720013550161,0,0.895252453728419,0.164726480355282,0,0.696060241392672,1.00325199078933,2.14528367934583,0.0605117936436799,0.94119775132635,0.246065746225042,0
177,99.1646919131755,54.8091029233559,0.0647329239837341,1.22221144537881e-06,0.195185087571173,0.427077926305903,1.00887378379255,2.12242947053642,0.839583634231263,3.17162365843805,0.652421422328495,0.204378002871178,0,0.00352301441800064,0.0730690224932238,3.92128784694229,1.53384448129418,0.0708483977340151,0.510921520653175,0.739239812481331,0.470114085214564,2.51596813821689,0.62054536270241,0.57534429833133,0.531328064417118,0,0.879178680190278,0.163091232287144,0,0.64644701531224,0.863347208000122,2.15723130654978,0.0583040765663582,0.946437286072972,0.170754847511914,0,177,105.696477543537,55.1371133475563,0.0659723317497908,1.22431093866258e-06,0.206842594735789,0.563146477781297,1.0355239820251,2.20388177401057,0.857627590921386,3.4230848559392,0.652828590415515,0.213586319668878,0,0.0040128560557029,0.0731006653274864,6.07634740934563,1.87296593114738,0.0806718775259545,0.536079321102959,0.929710174858731,0.571545280295038,2.84396726854337,1.19251711512192,0.777876920701414,0.895681518267715,0,0.900239205126169,0.165644042773276,0,0.699937448729247,1.0088403231603,2.15723337726846,0.06084885753027,0.946440428051155,0.247436386091837,0
178,99.7290370997624,55.1144995206797,0.0650983074683143,1.2289931133101e-06,0.196285490984237,0.429748903333538,1.01460098615058,2.13443766798103,0.844333676033791,3.18939550747837,0.656037668618915,0.205534758224666,0,0.00354488917169424,0.0734739427601903,3.94679866358042,1.54269413736393,0.0712785259074985,0.513851056674164,0.744086025059248,0.472961933744787,2.5301821880101,0.625844871003664,0.578819236326533,0.534558697346897,0,0.884133584583529,0.164003850786086,0,0.650218449257937,0.868241750805117,2.16918100450114,0.0586383026090506,0.951679962760847,0.171964114813301,0,178,106.281968659816,55.4425378119522,0.0663377764179332,1.23109284090577e-06,0.20798837087233,0.566265950327286,1.04126012485843,2.21608987431818,0.86237830113643,3.44204656421936,0.656444844703496,0.214769451743202,0,0.00403508472051865,0.0735055964201589,6.11000650102286,1.8833409686062,0.081118748308432,0.53904885885314,0.934860176644456,0.574711276853685,2.85972103451002,1.1991228998476,0.782185863035293,0.900643022985269,0,0.905225956523919,0.16656160519127,0,0.703814656065823,1.01442865553128,2.16918307519109,0.06118592141686,0.951683104775959,0.248807025958632,0
179,100.293435154683,55.4198962671874,0.0654636913024151,1.23577478200768e-06,0.19738600978131,0.432421080924564,1.02032821078944,2.14644624589784,0.849083722116411,3.20716923453664,0.659653914947443,0.206691609997923,0,0.00356676711631526,0.0738788630774997,3.97232114107473,1.55154606121865,0.0717087615390259,0.516780844991666,0.74893419772533,0.475810879756199,2.54439900200088,0.6311536260196,0.58229609650155,0.537792412056545,0,0.889088655645533,0.164916489276225,0,0.653990338765795,0.873137447338492,2.18113070245244,0.0589725479922803,0.956922639448784,0.173174579955691,0,179,106.867459776095,55.7479622763481,0.0667032210860756,1.23787474314897e-06,0.209134147008872,0.569385422873275,1.04699626769176,2.22829797462579,0.867129011351475,3.46100827249953,0.660061098991476,0.215952583817526,0,0.0040573133853344,0.0739105275128313,6.14366559270008,1.89371600606503,0.0815656190909096,0.542018396603321,0.940010178430181,0.577877273412332,2.87547480047668,1.20572868457327,0.786494805369171,0.905604527702823,0,0.910212707921669,0.167479167609264,0,0.707691863402399,1.02001698790225,2.18113277311372,0.0615229853034501,0.956925781500764,0.250177665825427,0
180,100.857885856939,55.7252931611429,0.065829075481178,1.24255645146678e-06,0.198486643589851,0.435094453814418,1.02605545759705,2.15845520369214,0.85383377242529,3.22494484169127,0.663270161313703,0.207848557410763,0,0.00358864819334403,0.0742837834446792,3.99785530458041,1.56040025548468,0.0721391032429461,0.519710882351248,0.7537843082289,0.478660915418532,2.55861858058201,0.636471522731497,0.585774875031604,0.541029209328034,0,0.89404389113196,0.16582914758197,0,0.657762679771139,0.878034298146547,2.19308040040369,0.059306812488387,0.962165316136782,0.174386228646938,0,180,107.452950892374,56.053386740744,0.067068665754218,1.24465664539216e-06,0.210279923145414,0.572504895419264,1.05273241052509,2.2405060749334,0.871879721566519,3.4799699807797,0.663677353279457,0.217135715891851,0,0.00407954205015015,0.0743154586055038,6.1773246843773,1.90409104352386,0.0820124898733871,0.544987934353502,0.945160180215906,0.581043269970979,2.89122856644333,1.21233446929895,0.79080374770305,0.910566032420377,0,0.91519945931942,0.168396730027258,0,0.711569070738975,1.02560532027323,2.19308247103635,0.0618600491900402,0.962168458225568,0.251548305692222,0
181,101.422388988579,56.0306902008459,0.06619445999987,1.24933812168268e-06,0.19958739203916,0.437769016810903,1.0317827264628,2.17046454077531,0.858583826907624,3.24272233091249,0.666886407717326,0.209005599692667,0,0.00361053234559645,0.0746887038612635,4.02340117916021,1.56925672271,0.0725695496597837,0.522641165560606,0.758636334661166,0.481512032989141,2.57284092400542,0.641798457625341,0.58925556804799,0.544269089779872,0,0.898999288842626,0.166741825530057,0,0.661535468265987,0.882932303716865,2.20503009835489,0.0596410958732936,0.967407992824842,0.17559904680824,0,181,108.038442008653,56.3588112051399,0.0674341104223604,1.25143854763536e-06,0.211425699281956,0.575624367965253,1.05846855335842,2.25271417524101,0.876630431781564,3.49893168905987,0.667293607567438,0.218318847966175,0,0.0041017707149659,0.0747203896981762,6.21098377605452,1.91446608098268,0.0824593606558646,0.547957472103683,0.950310182001631,0.584209266529627,2.90698233240999,1.21894025402462,0.795112690036928,0.91552753713793,0,0.92018621071717,0.169314292445252,0,0.71544627807555,1.0311936526442,2.20503216895898,0.0621971130766302,0.967411134950372,0.252918945559017,0
182,101.986944334597,56.3360873846315,0.0665598448538801,1.25611979265073e-06,0.200688254760349,0.440444764791511,1.0375100172776,2.1824742565642,0.863333885511603,3.26050170406385,0.67050265415795,0.210162736082622,0,0.00363241951719013,0.0750936243267951,4.04895878975091,1.57811546536358,0.0730000994556422,0.525571691488127,0.76349025544889,0.484364224811627,2.58706603238455,0.64713432866812,0.592738171638883,0.547512053869776,0,0.903954846620547,0.167654522949507,0,0.665308700297974,0.887831464479315,2.21697979630604,0.0599753979264408,0.972650669512965,0.176813020570702,0,182,108.623933124932,56.6642356695357,0.0677995550905028,1.25822044987855e-06,0.212571475418498,0.578743840511242,1.06420469619176,2.26492227554862,0.881381141996608,3.51789339734003,0.670909861855418,0.2195019800405,0,0.00412399937978165,0.0751253207908486,6.24464286773174,1.92484111844151,0.0829062314383422,0.550927009853864,0.955460183787356,0.587375263088274,2.92273609837664,1.22554603875029,0.799421632370807,0.920489041855485,0,0.92517296211492,0.170231854863246,0,0.719323485412126,1.03678198501517,2.21698186688161,0.0625341769632203,0.972653811675177,0.254289585425811,0
183,102.551551682834,56.6414847108689,0.0669252300387145,1.26290146436638e-06,0.201789231386316,0.443121692700838,1.04323732993378,2.19448435048054,0.868083948186394,3.27828296290383,0.674118900635218,0.211319965828967,0,0.0036543096535116,0.0754985448408236,4.07452816113178,1.58697648583483,0.0734307513216227,0.528502457061493,0.768346049348195,0.487217483314492,2.60129390569656,0.652479035284489,0.596222681850141,0.550758101897327,0,0.908910562351033,0.168567239671591,0,0.669082371969298,0.892731780807034,2.22892949425714,0.0603097184307232,0.977893346201149,0.178028136271946,0,183,109.209424241212,56.9696601339316,0.0681649997586452,1.26500235212174e-06,0.21371725155504,0.58186331305723,1.06994083902509,2.27713037585623,0.886131852211652,3.5368551056202,0.674526116143399,0.220685112114824,0,0.0041462280445974,0.0755302518835211,6.27830195940896,1.93521615590033,0.0833531022208197,0.553896547604045,0.960610185573081,0.590541259646921,2.93848986434329,1.23215182347597,0.803730574704686,0.925450546573038,0,0.93015971351267,0.17114941728124,0,0.723200692748702,1.04237031738615,2.22893156480424,0.0628712408498103,0.977896488399981,0.255660225292606,0
184,103.116210823887,56.9468821779602,0.0672906155499924,1.26968313682511e-06,0.202890321551717,0.44579979554811,1.04896466432505,2.2064948219504,0.87283401488211,3.29606610908735,0.67773514714878,0.212477288189242,0,0.0036762027011844,0.0759034654029059,4.10010931789478,1.59583978643313,0.0738615039732577,0.531433459266321,0.773203695438505,0.490071801009823,2.61552454378459,0.657832478333769,0.599709094686126,0.554007234006622,0,0.913866433960782,0.169479975529785,0,0.672856479435703,0.897633253017413,2.24087919220819,0.0606440571724266,0.983136022889395,0.179244380452775,0,184,109.794915357491,57.2750845983275,0.0685304444267876,1.27178425436494e-06,0.214863027691581,0.584982785603219,1.07567698185842,2.28933847616384,0.890882562426697,3.55581681390037,0.67814237043138,0.221868244189148,0,0.00416845670941315,0.0759351829761935,6.31196105108618,1.94559119335916,0.0837999730032972,0.556866085354226,0.965760187358806,0.593707256205568,2.95424363030995,1.23875760820164,0.808039517038564,0.930412051290592,0,0.93514646491042,0.172066979699234,0,0.727077900085277,1.04795864975712,2.24088126272687,0.0632083047364004,0.983139165124786,0.257030865159401,0
